conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8029637c-00eb-4764-ae88-387611176c4b,logistieke behoeftes analyseren,released,skill/competence,sector-specific,logistieke behoeften analyseren,Analyseren van de logistieke behoeften van alle verschillende diensten op organisatorisch niveau.,http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06,kritisch denken | analyseren van bedrijfsactiviteiten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8034a1ea-5ee0-4a84-8fd3-16411c8d86fb,boslandbouw,released,knowledge,sector-specific,,"De toepassing van landbeheersystemen en -technologieën die bomen en andere houtachtige vaste planten integreren met traditionele akkerbouw om de landbouwproductie in stand te houden en tegelijkertijd de bescherming van de natuurlijke omgeving te waarborgen.
	",http://data.europa.eu/esco/isced-f/0821,bosbouw
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/811f3583-3956-477e-b4c8-e8c53eb44cc3,primitieve technologie,released,knowledge,occupation-specific,,"Technologie die voor of uit natuurlijke elementen wordt gecreëerd en die helpt om te overleven, zoals handwerk, overlevingsmiddelen en wapens.",http://data.europa.eu/esco/isced-f/0214,handvaardigheid
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/81af8698-9873-4b3d-b6d2-8eb275bf170b,bedreigingen voor het milieu,released,knowledge,sector-specific,milieubedreigingen | milieugevaren,"De bedreigingen voor het milieu die verband houden met biologische, chemische, nucleaire, radiologische en fysieke gevaren.",http://data.europa.eu/esco/isced-f/0521,milieuwetenschappen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/82423b5c-486f-42e7-b00e-7358757a8de5,monsters op verontreinigende stoffen testen,released,skill/competence,sector-specific,,"De concentraties van verontreinigende stoffen meten binnen de monsters. De luchtverontreiniging- of gasstroom in industriële processen berekenen. Potentiële veiligheids- of gezondheidsrisico’s, zoals straling, in kaart te brengen.",http://data.europa.eu/esco/skill/5aec5b83-df71-483e-90b9-21e56a0a3cb2 | http://data.europa.eu/esco/skill/b5a1fc87-c9f2-41f4-a1ae-28e023715592 | http://data.europa.eu/esco/skill/d2e8f452-ac19-4eed-b984-8f55d2a5b763,vervuiling meten | monstertests uitvoeren | testen en analyseren van stoffen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8248a071-5307-4a64-a62d-643a35ec31e2,soorten fotovoltaïsche panelen,released,knowledge,cross-sector,categorieën zonnepanelen | typen fotovoltaïsche panelen | nanokristal zonnecel | soorten zonnepanelen | zonnecel | fotovoltaïsche panelen | categorieën fotovoltaïsche panelen | pv-cellen | fotovoltaïsche oplossingen | typen zonnepanelen,"Verschillende soorten fotovoltaïsche cellen en panelen, met verschillende efficiëntie in verschillende soorten weer, kosten, duurzaamheid, levensduur en montagemogelijkheden.",http://data.europa.eu/esco/isced-f/0713,elektriciteit en energie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/829d1376-41bf-4c41-9bc3-62dce647677c,systemen voor kunstmatige verlichting,released,knowledge,sector-specific,,"Soorten kunstverlichting en het stroomverbruik ervan. Fluorescentielampen met hoge frequentie, ledverlichting, natuurlijk daglicht en geprogrammeerde regelsystemen maken een efficiënt gebruik van energie mogelijk.
	",http://data.europa.eu/esco/isced-f/0713,elektriciteit en energie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/82b14cde-76e7-4d4b-b564-c45c014f3ce4,regelgeving inzake afvalverwijdering,released,knowledge,sector-specific,,"De voorschriften en wettelijke overeenkomsten betreffende de uitvoering van activiteiten op het gebied van afvalverwijdering.
	",http://data.europa.eu/esco/isced-f/1021,openbare reinigingsdiensten en sanitaire voorzieningen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/82ea1455-ff29-43c8-8074-685fa2653144,documentatie over afvalinzameling bijhouden,released,skill/competence,sector-specific,documentatie over vuilnisinzameling bijhouden,"Bijhouden van gegevens over de afvalinzamelingstrajecten, de planning en de soorten en de hoeveelheid ingezameld afval.",http://data.europa.eu/esco/skill/7837ef5c-2c81-4a89-8227-b4d4f1f7331e | http://data.europa.eu/esco/skill/06fdd94c-292d-49e3-9c78-bbcbc2088232,professionele gegevens bijhouden | onderhouden van operationele gegevens
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/82fea746-853f-4f1b-8ab7-55de8619cccd,lean manufacturing,released,knowledge,cross-sector,,"Lean manufacturing betekent dat er gebruikgemaakt wordt van een methodologie die gericht is op het minimaliseren van verspilling binnen productiesystemen en tegelijkertijd op het maximaliseren van de productiviteit.
	",http://data.europa.eu/esco/isced-f/0413,management en bestuur
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8318ca1f-117e-4a21-a07a-5d7515a21035,opleiding geven op het gebied van de ontwikkeling en het beheer van duurzaam toerisme,released,skill/competence,sector-specific,,"Opleiding en capaciteitsopbouw voor personeel in de toeristische sector leveren om hen te informeren over de beste praktijken bij de ontwikkeling en het beheer van toeristische bestemmingen en pakketten, waarbij een minimale impact op het milieu en op de plaatselijke gemeenschappen en een strikte instandhouding van beschermde gebieden en dier- en plantensoorten worden gewaarborgd.
   ",http://data.europa.eu/esco/skill/6c4fa8c8-e9e1-49b5-897f-6b61fe649488 | http://data.europa.eu/esco/skill/2cb27e30-2be7-4a09-9502-fdd2102c046b,opleiden op het gebied van operationele procedures | opleidingen over milieuaangelegenheden geven
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/83fc0b2b-6cd2-46af-b1ff-d3fc83604c26,energie-efficiëntie,released,knowledge,sector-specific,energiezuinigheid,"Gebied van informatie over de vermindering van het gebruik van energie. Het omvat de berekening van het energieverbruik, het verstrekken van certificaten en ondersteunende maatregelen, het besparen van energie, het verminderen van de vraag, het aanmoedigen van een efficiënt gebruik van fossiele brandstoffen en het bevorderen van het gebruik van hernieuwbare energie.",http://data.europa.eu/esco/isced-f/0713,elektriciteit en energie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8570573a-937b-406a-b4b2-1def0387d0d1,geconcentreerde zonne-energiesystemen onderhouden,released,skill/competence,sector-specific,,"Het uitvoeren van routineonderhoud en van reparaties aan systemen waarbij gebruik wordt gemaakt van reflecterende materialen, zoals lenzen en spiegels, en van volgsystemen om het zonlicht te concentreren in een lichtbundel, die een elektrische centrale door middel van zijn warmteopwekking aandrijft.",http://data.europa.eu/esco/skill/ec0401f1-f690-46be-934b-f6f5611085f5,"onderhouden van elektrische, elektronische en precisieapparatuur"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/85947873-e99a-4b08-a4e3-743942710fea,visserijprojecten beheren,released,skill/competence,sector-specific,,"Overleg plegen met contractanten van zowel de overheids- als de particuliere sector in projecten op het gebied van visserij, zoals herstelinspanningen. De voorgestelde plannen overlopen en expertise bieden. Aanvragen voor subsidies voor het visserijprogramma voorbereiden. Technische bijstand verlenen aan burgerprojecten in het kader van de civiele visserij. Het effect van milieuveranderingen op de wateren bestuderen. Klachten van het publiek oplossen. Voorschriften opstellen om visserijproblemen te identificeren en oplossingen aan te bevelen.",http://data.europa.eu/esco/skill/190f64e1-b7b6-4c53-b20b-80f9215ef6ca | http://data.europa.eu/esco/skill/cd5efa8c-e44d-4cbc-91c6-796018dbed68,toezicht uitoefenen op projecten en deze sturen en coördineren | projectbeheer uitvoeren
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/85f73cdf-fb6f-434d-8fff-fcd723834a90,milieusanering uitvoeren,released,skill/competence,sector-specific,milieuherstel uitvoeren,"Het uitvoeren van activiteiten die zorgen voor de verwijdering van bronnen van verontreiniging en verontreiniging vanuit het milieu, in overeenstemming met de voorschriften inzake milieuherstel.",http://data.europa.eu/esco/skill/0d75a128-bd88-4c1b-b70d-8e963aeb490c | http://data.europa.eu/esco/skill/089ee650-297e-4716-87d1-440743b70a0d | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,manieren toepassen om vervuiling te verminderen | zorgen voor naleving van de milieuwetgeving | naleven van wetten en normen op het gebied van milieubescherming
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8604cb5f-9e1f-427c-ba23-3c4a6853fe95,collectorsystemen voor windparken ontwerpen,released,skill/competence,sector-specific,collectorsystemen voor windturbineparken ontwerpen | collectorsystemen voor windmolenparken ontwerpen | ontwerp windmolenpark op land,"Systemen ontwerpen die afzonderlijke windturbines op een windturbinepark met elkaar verbinden en de energie inzamelen en overdragen aan een onderstation, waardoor de gegenereerde elektrische energie kan worden overgedragen, waarbij ervoor wordt gezorgd dat het systeem de turbines met elkaar en met het onderstation op een veilige en efficiënte manier verbindt.",http://data.europa.eu/esco/skill/c34b06c4-d164-4e49-a784-89d47de42ec2,"ontwerpen van industriële materialen, systemen en producten"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8614b988-b907-473e-a701-47b525959dc8,advies geven over energie-efficiëntie van verwarmingssystemen,released,skill/competence,cross-sector,raad geven over energie-efficiëntie van verwarmingssystemen | raad geven over energie-efficiëntie van verwarmingsinstallaties | advies geven over energie-efficiëntie van verwarmingsinstallaties,Het verstrekken van informatie en advies aan cliënten over de wijze waarop een energie-efficiënt verwarmingssysteem in hun woning of kantoor kan worden gehandhaafd en over de mogelijke alternatieven.,http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d | http://data.europa.eu/esco/skill/8bc75dce-beba-40f9-93fc-66c9708ed74b | http://data.europa.eu/esco/skill/62afcfdd-a2a6-4143-bafb-59c77e15a01c,anderen adviseren | advies geven over efficiëntieverbeteringen | adviseren over producten en diensten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/862920c8-f2d0-4058-8fb8-9f06fbfc2446,recycleprogramma’s ontwikkelen,released,skill/competence,sector-specific,recyclageprogramma’s ontwikkelen,Recycleprogramma's ontwikkelen en coördineren; inzamelen en verwerken van recycleerbare materialen om afval te verminderen.,http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,operationele beleidslijnen en procedures ontwikkelen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/86df7af2-f9f3-4c06-a500-7f1fba9e78fe,gezondheids- en veiligheidsprocedures in de bouw in acht nemen,released,skill/competence,cross-sector,gezondheids- en veiligheidsprocedures in de bouw naleven | gezondheids- en veiligheidsprocedures in de bouw nakomen,"De relevante gezondheids- en veiligheidsprocedures in de bouw toepassen om ongevallen, verontreiniging en andere risico’s te voorkomen.",http://data.europa.eu/esco/skill/5bcec244-3efe-45ac-8891-0ab4a91e9c48,naleven van gezondheids- en veiligheidsprocedures
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/86f0bb12-6491-4be7-8306-c88900e91a63,groene obligaties,released,knowledge,sector-specific,,"De financiële instrumenten die op financiële markten worden verhandeld en die gericht zijn op het aantrekken van kapitaal voor projecten met specifieke milieuvoordelen.
	",http://data.europa.eu/esco/isced-f/0412,"financiën, banken en verzekeringen"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/885808f7-f42b-406e-95f2-28efcd45ddda,energiebeheer van installaties uitvoeren,released,skill/competence,cross-sector,energiebeheer van gebouwen uitvoeren,Bijdragen aan de ontwikkeling van doeltreffende strategieën voor energiebeheer en ervoor zorgen dat deze duurzaam zijn voor de gebouwen. Gebouwen en voorzieningen evalueren om na te gaan waar verbeteringen kunnen worden aangebracht op het gebied van energie-efficiëntie.,http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/b2c688b0-9106-466d-8b88-eafdfe608e7d,manieren vinden om de negatieve gevolgen van consumptie te verminderen | ontwerpen van structuren en faciliteiten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/88de7361-2054-4402-8e1a-a6feb61d8ba9,milieustudies rond luchthavens uitvoeren,released,skill/competence,sector-specific,,"Milieustudies, luchtkwaliteitsmodellen en studies op het gebied van ruimtelijke ordening voorbereiden en uitvoeren.",http://data.europa.eu/esco/skill/7eafec38-621a-4b6e-9298-bfe70ec0b253,wetenschappelijk of marktonderzoek uitvoeren
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/89a94a26-29d4-4cd7-9e9d-faebc300c1b1,erosiebestrijding uitvoeren,released,skill/competence,sector-specific,erosiebestrijdingsbeheer | erosiebestrijding beheren | beheer van erosiebestrijding | uitvoeren van erosiebestrijding | uitvoering van erosiebestrijding,Processen en projecten inzake erosiebestrijding beheren. Erosiebestrijdingsacties plannen om erosie te controleren of te voorkomen en watervervuiling of bodemverlies te voorkomen.,http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,naleven van wetten en normen op het gebied van milieubescherming
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/89f5fa96-ae45-4906-902c-d50ca51009c6,nieuwe mogelijkheden voor recycling identificeren,released,skill/competence,cross-sector,nieuwe mogelijkheden voor hergebruik identificeren | nieuwe kansen voor recyclage identificeren,"Onderzoeken van ideeën en mogelijkheden identificeren om de inzameling, verwerking en recycling van afvalstoffen te verbeteren.",http://data.europa.eu/esco/skill/22c45bf7-e52b-475f-847b-c32a87f65a5d | http://data.europa.eu/esco/skill/bdcf429c-5ccf-4c3d-bb61-4c987573a35e | http://data.europa.eu/esco/skill/cbe1b24e-00f3-4b17-94e9-1fcd34a11c3e,circulaire economie | ondernemerszin tonen | in kaart brengen van mogelijkheden
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8abdc43c-2bfd-417c-97c2-27fcdaf53171,milieubewustzijn promoten,released,skill/competence,cross-sector,,"Bevorderen van duurzaamheid en bewustmaking van de effecten op het milieu van menselijke en industriële activiteit op basis van de koolstofvoetafdruk van bedrijfsprocessen en andere praktijken.
	",http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,manieren vinden om de negatieve gevolgen van consumptie te verminderen | adviseren over milieukwesties
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8b46636e-e201-4086-a8d5-049b65eaf40e,adviseren over landgebruik,released,skill/competence,cross-sector,advies geven over landgebruik,"De beste manieren voor het gebruik van land en hulpbronnen aanbevelen. Advies verstrekken over plaatsen voor wegen, scholen, parken, enz.",http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d | http://data.europa.eu/esco/skill/414332e4-8347-4771-b947-65bd3801a620 | http://data.europa.eu/esco/skill/b036eb5c-6a48-45b9-b2c6-f42f9e336204,anderen adviseren | adviestechnieken gebruiken | adviseren over zakelijke of operationele aangelegenheden
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8bcf4ef0-edda-4f6a-a1ce-7defb1d324d6,waterbehandelingsprocedures uitvoeren,released,skill/competence,sector-specific,,"Handelingen zoals filteren, steriliseren en dechlorinatie uitvoeren om water voor consumptie en voedselproductie te zuiveren door gebruik te maken van verschillende procedures en technologieën zoals microfiltratie, omgekeerde osmose, ozonisatie, koolfiltratie of ultraviolet (UV) licht.",http://data.europa.eu/esco/skill/d3b2c894-33fb-47c4-aff0-27935a082bf6,"bedienen van systemen en apparatuur voor de verwerking van aardolie, chemicaliën en water"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8bdd25f8-4b6e-40fe-a2cf-c1badc594114,geologie,released,knowledge,cross-sector,,"Vaste aarde, steensoorten, structuren en processen waarbij deze worden gewijzigd.",http://data.europa.eu/esco/skill/944e06e8-7b12-4064-9e72-d80cd6d0cbba | http://data.europa.eu/esco/isced-f/0532,aardwetenschappen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8be4540d-db79-4213-8820-bda0d3fb74a7,aerocultuur,released,knowledge,sector-specific,,"Het kweken van planten zonder het gebruik van een aggregaat als aarde. De wortels van planten worden rechtstreeks blootgesteld aan de omringende lucht of nevel en geïrrigeerd met voedingsoplossingen.
   ",http://data.europa.eu/esco/isced-f/0812,tuinbouw
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8c609e7c-5002-41a7-b629-0b98f132afb0,regelgeving inzake lozing van grondstoffen in zee,released,knowledge,occupation-specific,regelgeving over het lozen van grondstoffen in de oceaan | regelgeving over het lozen van grondstoffen in zee | wetgeving over het op milieuvriendelijke wijze lozen van grondstoffen in zee | wetgeving inzake het milieuvriendelijk lozen van grondstoffen in zee | wettelijke voorschriften voor het lozen van grondstoffen in zee | verordening inzake de lozing van grondstoffen in de oceaan | wetgeving inzake het lozen van grondstoffen in zee,"De milieuvoorschriften voor het lozen van grondstoffen in de zee, met inbegrip van het gebruik van chemische desinfectie en dechlorinatie om schoon en veilig afvalwater te produceren voor lozing in zee.",http://data.europa.eu/esco/isced-f/0712,milieubeschermingstechnologie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8c7707b3-cd9b-405a-b2e5-9df24172d4f9,terreinen controleren,released,skill/competence,occupation-specific,,"Tijdens speciale evenementen toezicht houden op de bescherming van het systeem, de toestand van de gronden en het verlies van water of planten als gevolg van een storing van het systeem rapporteren.",http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,controleren van omgevingsomstandigheden
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8ca08a35-2d2e-46f5-b440-8fc8ce736287,precisielandbouw toepassen,released,skill/competence,sector-specific,,"Gebruik maken van moderne technologieën en apparatuur met geavanceerde plaatsbepalingssystemen, geo-mapping en/of geautomatiseerde stuursystemen voor landbouwactiviteiten.",http://data.europa.eu/esco/skill/64acded2-d944-4f85-a703-cfe9375f706a,bedienen van land- of bosbouwmachines
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8ddd7e74-d187-48a1-9009-ff06b268f6cc,steen- en rotsafval beheren,released,skill/competence,occupation-specific,,Beheren van de afvalstoffen die tijdens de ontwikkelingsactiviteiten zijn verzameld.,http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f | http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f,verwijderen van niet-gevaarlijke afval en puin | afval beheren
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8df12fb1-7f41-4068-8d05-007e8fec8f33,bossen behouden,released,skill/competence,sector-specific,bossen beschermen,"Bosstructuren, de biodiversiteit en de ecologische functies proberen te behouden en te herstellen.",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,naleven van wetten en normen op het gebied van milieubescherming
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8df86db8-dfcd-414b-854f-ad1cdb18d733,communiceren over de gevolgen van mijnbouw voor het milieu,released,skill/competence,sector-specific,,"Voorbereiden van gesprekken, lezingen, overleg met belanghebbenden en openbare hoorzittingen over milieukwesties in verband met mijnbouw.",http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd | http://data.europa.eu/esco/skill/e541c69c-ea80-4b17-87cb-4001d0b9d303,adviseren over milieukwesties | gevolgen voor het milieu beoordelen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8e01e994-0e09-4fbb-a76b-7f615678cc7d,biogasinstallaties onderhouden,released,skill/competence,occupation-specific,onderhoud in een biogasfabriek uitvoeren,"Routineonderhoud en reparaties uitvoeren op apparatuur die energiegewassen en afval van landbouwbedrijven, de zogenaamde anaerobe gistingstanks, behandelt. Ervoor zorgen dat de apparatuur correct functioneert bij de omzetting van biomassa naar biogas dat wordt gebruikt voor de opwekking van warmte en elektriciteit.",http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,houten en metalen onderdelen installeren
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8f585def-6ade-41b3-b897-3d71fba4151d,alternatieve energie,released,knowledge,cross-sector,alternatieve energiebronnen,"Energiebronnen die niet afkomstig zijn van fossiele brandstoffen en weinig broeikasgassen uitstoten.
	",http://data.europa.eu/esco/skill/1e38f5be-bb7d-42c5-8301-c16cf400f8ee | http://data.europa.eu/esco/isced-f/0713,hernieuwbare energie | elektriciteit en energie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8f98653a-4aee-4619-91c7-0cdc2f8e225a,plannen beheren voor het gebruik van organische nevenproducten,released,skill/competence,occupation-specific,,"Plannen implementeren voor het gebruik van biologische nevenproducten. Ervoor zorgen dat plannen voor het gebruik van biologische nevenproducten in overeenstemming zijn met de desbetreffende wetgeving, gedragscodes en teeltbeleid. Ervoor zorgen dat er systemen aanwezig zijn om mensen en dieren te beschermen tegen de gevaren van het werken met biologische nevenproducten zoals drijfgassen. Het gebruik van biologische bijproducten controleren en passende actie nemen als er problemen worden vastgesteld.",http://data.europa.eu/esco/skill/a6c3bda0-c759-495e-b2c5-062b3abe2097,uitvoeren van nieuwe procedures en processen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/901297b8-9f66-431b-a6ab-bc2235acf056,kapotte apparaten ophalen,released,skill/competence,occupation-specific,kapotte toestellen inzamelen | kapotte toestellen ophalen | kapotte apparaten inzamelen,"Producten verzamelen of ontvangen die niet langer functioneel zijn en die niet kunnen worden gerepareerd van huishoudens, organisaties of inzamelingsinrichtingen zodat zij kunnen worden gesorteerd voor verwijdering of recycling.",http://data.europa.eu/esco/skill/485b2e3b-f883-46d8-901f-ab521d4f8e58,sorteren van materialen of producten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/90d04cf8-dcc1-45cf-93e1-a2eba80aed6f,hybridevoertuigarchitectuur,released,knowledge,sector-specific,hybride classificatie | classificatie van hybride voertuigen | plug-in hybride | waterstofvoertuig | hybride bussen,"Naamgeving, classificatie en architecturen van hybride voertuigen, met inbegrip van overwegingen op het gebied van efficiëntie. Voor- en nadelen van in serie geschakelde en parallel geschakelde oplossingen en oplossingen met gesplitst vermogen.
	",http://data.europa.eu/esco/isced-f/0714,elektronica en automatisering
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9263f0d8-7266-4782-b0ee-38f62656e97e,duurzame binnenhuisinrichting promoten,released,skill/competence,cross-sector,duurzame interieurinrichting promoten,Een milieuvriendelijke binnenhuisinrichting ontwikkelen en het gebruik van kosteneffectieve en hernieuwbare materialen bevorderen.,http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/469e19ed-a0bd-445a-ae2d-4ba9430e296b | http://data.europa.eu/esco/skill/b2c688b0-9106-466d-8b88-eafdfe608e7d,manieren vinden om de negatieve gevolgen van consumptie te verminderen | duurzaamheid promoten | ontwerpen van structuren en faciliteiten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/92e4064a-a93c-4e22-a63b-8da91757b90c,knelpunten opsporen,released,skill/competence,cross-sector,,Knelpunten in de toeleveringsketen in kaart brengen.,http://data.europa.eu/esco/skill/15fa3879-ac0e-46e6-ae36-609bae9c19c3,controleren van operationele activiteiten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9349f502-9c11-476c-957d-2e016790a2ee,afvalbeheerprocedures coördineren,released,skill/competence,sector-specific,,"De activiteiten coördineren van een faciliteit of een organisatie die zich bezighoudt met het beheer van afvalstoffen, zoals inzameling, sortering, recycling en verwijdering van afval, teneinde een optimale efficiëntie van de activiteiten te waarborgen, de methoden voor afvalvermindering te verbeteren en de naleving van de wetgeving te waarborgen.",http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207 | http://data.europa.eu/esco/skill/87dff904-fb74-4d59-972e-1c2387579d94 | http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f,anderen leiden | begeleiden van operationele werkzaamheden | afval beheren
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/942edf03-a450-4261-b65c-9b447fdddc51,generatoren opzetten,released,skill/competence,cross-sector,generatoren installeren | generatoren opstellen,De generatoren overeenkomstig de voorschriften en specificaties installeren en gebruiken als stroomvoorzieningen.,http://data.europa.eu/esco/skill/a7065828-10aa-4aba-b7d4-f23a30df5060,"installeren en repareren van elektrische, elektronische en precisieapparatuur"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9438b0dc-062a-4893-b176-959706e4ae1e,milieuvriendelijke materialen gebruiken,released,skill/competence,cross-sector,,Ecologische materiaal gebruiken zoals afwerkingsmaterialen op waterbasis of formaldehydevrije kleefmiddelen.,http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/2aaad52d-599e-4e77-a681-bbc236825821 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,manieren vinden om de negatieve gevolgen van consumptie te verminderen | de milieueffecten van persoonlijk gedrag evalueren | naleven van wetten en normen op het gebied van milieubescherming
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/94747ff4-603d-47d4-9780-bf53be41e190,industriële uitrusting inspecteren,released,skill/competence,cross-sector,industriële machines inspecteren | industrieel materieel inspecteren,"Inspecteren van apparatuur die wordt gebruikt tijdens industriële activiteiten zoals machines voor de vervaardiging of voor de bouw, om ervoor te zorgen dat de apparatuur voldoet aan de wetgeving op het gebied van gezondheid, veiligheid en milieu.",http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,houten en metalen onderdelen installeren
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/956487a3-5b0b-4d03-8d0e-01e71fb65482,obligaties met sociale impact,released,knowledge,sector-specific,,"Een reeks financiële instrumenten die gericht zijn op het aantrekken van kapitaal voor projecten met positieve sociale resultaten en die een rendement op de investering opleveren bij het bereiken van specifieke sociale beleidsdoelstellingen. Obligaties met sociale impact worden over het algemeen gebruikt om projecten te financieren op gebieden als betaalbare infrastructuur, toegang tot essentiële diensten, werkgelegenheidsprogramma’s, voedselzekerheid en duurzame voedselsystemen.
	",http://data.europa.eu/esco/isced-f/0412,"financiën, banken en verzekeringen"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9582094d-e08c-4df2-a6f1-7c321724f273,natuurlijke voedselbronnen,released,knowledge,occupation-specific,,"De locatie, de kwaliteiten en de preparaten van veilige, eetbare en drinkbare natuurlijke producten, zoals fruit, planten, vlees en vers of gerecycleerd water.",http://data.europa.eu/esco/isced-f/0721,levensmiddelenverwerking
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/95bff246-c3ce-4181-a11b-e4363453c2f8,normen inzake milieubeheer,released,knowledge,cross-sector,ISO 14001 | ISO 14000,"De vereisten voor een organisatie om een milieubeheersysteem toe te passen om haar milieuprestaties te verbeteren, zoals ISO 14001.
	",http://data.europa.eu/esco/isced-f/0712,milieubeschermingstechnologie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/96835f47-da71-415b-8cbf-d37386dc98d4,milieu-inspecties uitvoeren,released,skill/competence,cross-sector,milieuonderzoeken uitvoeren,Onderzoeken uitvoeren om informatie te verzamelen voor de analyse en het beheer van milieurisico’s binnen een organisatie of in een bredere context.,http://data.europa.eu/esco/skill/7eafec38-621a-4b6e-9298-bfe70ec0b253,wetenschappelijk of marktonderzoek uitvoeren
